Date,High,Low,Open,Close,Volume,Adj Close
2010-01-04,41.75,37.86000061035156,37.9900016784668,41.65999984741211,2177500.0,37.20722579956055
2010-01-05,41.88999938964844,41.0,41.470001220703125,41.849998474121094,1098800.0,37.37691879272461
2010-01-06,42.310001373291016,41.400001525878906,41.709999084472656,41.900001525878906,837400.0,37.42158126831055
2010-01-07,41.349998474121094,40.40999984741211,41.099998474121094,40.560001373291016,792500.0,36.22480392456055
2010-01-08,40.529998779296875,39.720001220703125,40.439998626708984,39.79999923706055,878700.0,35.54602813720703
2010-01-11,40.349998474121094,38.810001373291016,40.20000076293945,39.0099983215332,776100.0,34.84046936035156
2010-01-12,38.880001068115234,37.459999084472656,37.86000061035156,38.369998931884766,1467400.0,34.26887893676758
2010-01-13,39.9900016784668,38.060001373291016,39.9900016784668,38.349998474121094,1166200.0,34.25100326538086
2010-01-14,39.380001068115234,37.70000076293945,38.2599983215332,39.13999938964844,769000.0,34.95657730102539
2010-01-15,39.20000076293945,37.040000915527344,39.13999938964844,37.310001373291016,1555100.0,33.32217025756836
2010-01-19,37.869998931884766,37.099998474121094,37.38999938964844,37.20000076293945,944800.0,33.22392654418945
2010-01-20,37.16999816894531,36.0099983215332,37.16999816894531,36.18000030517578,1230400.0,32.31295394897461
2010-01-21,36.970001220703125,35.650001525878906,36.349998474121094,35.75,989600.0,31.928916931152344
2010-01-22,35.91999816894531,33.31999969482422,35.91999816894531,33.4900016784668,1986600.0,29.91046714782715
2010-01-25,34.83000183105469,33.34000015258789,33.459999084472656,33.86000061035156,1823900.0,30.240917205810547
2010-01-26,33.59000015258789,32.33000183105469,33.38999938964844,32.869998931884766,1164100.0,29.356735229492188
2010-01-27,33.619998931884766,32.869998931884766,33.119998931884766,33.349998474121094,1646100.0,29.78542709350586
2010-01-28,33.7599983215332,32.5099983215332,33.529998779296875,32.7400016784668,1453600.0,29.240636825561523
2010-01-29,33.439998626708984,32.56999969482422,32.810001373291016,32.79999923706055,729600.0,29.294208526611328
2010-02-01,33.310001373291016,32.52000045776367,32.70000076293945,32.9900016784668,819700.0,29.463916778564453
2010-02-02,33.84000015258789,32.849998474121094,32.959999084472656,33.66999816894531,673400.0,30.071224212646484
2010-02-03,35.27000045776367,33.689998626708984,33.689998626708984,34.2400016784668,1333700.0,30.58030891418457
2010-02-04,34.029998779296875,33.02000045776367,33.9900016784668,33.099998474121094,686400.0,29.562149047851562
2010-02-05,33.04999923706055,31.920000076293945,32.880001068115234,32.5,1247500.0,29.026281356811523
2010-02-08,34.83000183105469,33.0,33.0099983215332,33.93000030517578,1727500.0,30.303436279296875
2010-02-09,34.540000915527344,33.810001373291016,34.540000915527344,34.16999816894531,514100.0,30.51778793334961
