Date,ATVI,ADBE,AMD,ALXN,ALGN,GOOGL,GOOG,AMZN,AAL,AMGN,ADI,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CELG,CERN,CHTR,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,COST,CSX,CTRP,DLTR,EBAY,EA,EXPE,FB,FAST,FISV,FOX,GILD,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KLAC,LRCX,LBTYA,LBTYK,LULU,MAR,MXIM,MELI,MCHP,MU,MSFT,MDLZ,MNST,MYL,NTAP,NTES,NFLX,NVDA,ORLY,PCAR,PAYX,PYPL,PEP,QCOM,REGN,ROST,SIRI,SWKS,SBUX,SYMC,SNPS,TMUS,TTWO,TSLA,TXN,KHC,ULTA,UAL,VRSN,VRSK,VRTX,WBA,WDC,WLTW,WDAY,WYNN,XEL,XLNX
07/04/2010,11.07285213,35.06000137,9.659999847,27.29000092,18.17000008,282.052063,279.9491882,134.8699951,6.515697956,50.5537262,23.1925354,22.91897583,11.25078392,26.45144844,30.64999962,30.15241241,61.77399826,57.27000046,24.55999947,259.8099976,17.50195313,6.820000172,31.62000084,21.22249985,34.54999924,35.93000031,24.57239532,20.8262558,37.34614944,24.98781967,6.853187084,48.39749146,13.89417362,19.65999985,19.85666656,11.25840569,19.18000031,33.70227432,,20.26769829,12.79249954,13.85324574,20.47416496,29.70435715,23.21960831,29.08499908,38.93999863,14.22999954,16.91932869,31.76444817,111.1233368,31.97055817,19.69584656,35.73925018,14.85436916,14.43999958,21.29000092,27.18258095,14.71687412,46.58940125,21.69487762,10.56000042,23.45240593,16.35297775,7.091666698,22.71999931,31.16319656,32.17006302,11.39000034,15.8496294,41.72999954,32.90736771,22.181633,,50.15812683,33.13645935,26.30999947,11.2279253,0.914890885,14.75515461,10.07038307,11.8810606,22.72999954,11.64415741,10.31999969,,20.15034103,,21.9543438,18.95000076,22.53647041,27.75600243,40.49000168,30.1772995,32.95513916,75.36676025,,59.48970795,15.35157967,21.45663261
08/04/2010,11.08199501,34.93999863,9.420000076,27,17.48999977,284.0290222,281.911438,140.9600067,7.213126183,50.69613647,22.82253075,22.85705948,11.05194759,26.14190292,31.09000015,30.11808586,61.98500061,56.43000031,24.19000053,259.3099976,17.17720985,6.800000191,31.55999947,21.53000069,34.54999924,35.91999817,24.50173187,20.77881432,37.19584656,24.88026047,6.90564394,47.8172226,14.17783928,19.52499962,19.80999947,11.09487629,19.19000053,33.41849899,,19.91108894,12.81499958,14.01489162,20.64084435,29.91321564,23.18431282,29.17000008,38.25,14.59000015,16.81382179,31.70014381,113.3666687,32.80012894,19.32293701,35.2760582,14.71129322,14.30000019,21.43000031,27.61111259,14.39147282,46.45375061,21.50596428,10.57999992,23.90787888,16.38560677,6.996666431,22.54999924,30.91473961,32.6791153,11.68999958,15.59100914,41.61000061,32.99623108,22.36255836,,50.14292908,32.8497963,26.03000069,11.63648129,0.94378221,14.61454105,10.03804493,11.87393761,22.70000076,12.03446388,10.38000011,,19.67284012,,21.90489578,20.22999954,22.58741951,27.59631348,39.81000137,30.226511,33.00423813,75.55612946,,62.81896591,15.2522192,21.16601563
09/04/2010,11.41116428,35.47000122,9.300000191,27.47999954,17.56999969,283.3934021,281.2805481,140.0599976,6.993388653,51.0144577,22.91699409,23.03232574,11.15964985,26.50303841,31.12999916,30.37891006,62.54700089,56.52000046,24,259.4899902,17.10029221,6.840000153,30.94499969,22.04750061,34.70000076,36.13999939,24.50173187,21.03182793,38.16885376,25.28604698,6.931871414,47.99757385,14.17248154,18.97999954,19.79999924,11.13261318,19.36000061,33.20228195,,20.04432869,12.93999958,14.40284729,20.63183212,30.11435318,23.27843094,29.5,38.50999832,14.64999962,16.99468994,31.71851158,116.8733368,32.90953064,19.59019089,35.64659882,14.95145607,14.52499962,21.82999992,27.81277847,14.67250252,47.3936882,21.64197922,10.72999954,24.24348259,16.44543266,7.076666832,22.54000092,31.52700424,33.14355087,11.77428532,15.69261169,41.83000183,33.65542221,22.59414482,,50.43937683,32.67159653,25.78000069,11.58878231,0.953412533,14.76453018,9.993569374,12.15868759,23.04000092,11.9531498,10.51000023,,19.84793091,,22.94327927,20.5,22.79121399,27.92567253,39.68000031,30.40697098,33.86330032,75.74547577,,63.50375748,15.35157967,21.29518509
12/04/2010,11.42945099,35.02000046,9.420000076,27.54999924,17.70000076,286.6516418,284.5144958,141.1999969,7.280002594,50.57048798,23.26338577,23.07995987,11.29220772,26.42933846,31.43000031,30.34460449,62.61600113,56,23.79999924,260.230011,17.10884476,6.900000095,30.19499969,22.06500053,35,36.09000015,24.38690948,20.97647858,38.58020782,25.40338326,6.980582237,47.32320786,14.15107727,19.34499931,19.79000092,11.16615868,19.39999962,34.02658463,,20.33823776,12.94250011,14.27353001,20.66337013,30.24584579,23.23921585,29.72500038,38.11000061,14.77999973,16.98715401,31.71851158,118.0699997,32.8548317,19.67720604,35.76703262,15.14563084,14.69999981,22.18499947,27.71194458,14.70948219,49.87430573,21.70999146,10.81999969,24.2274971,16.49981308,7.005000114,22.53000069,31.00348091,32.16111755,11.88285732,15.97893906,41.88000107,33.61837769,22.514534,,50.40895844,32.71808243,25.55999947,11.61574078,0.934151769,14.81140137,9.900588989,12.21563625,23.05999947,12.22961807,10.86999989,,20.4447937,,22.96305656,21.46999931,22.65535164,27.98555756,39.25999832,30.20190239,33.60966492,75.79283142,,63.30706406,15.42965031,21.49699402
13/04/2010,11.21914959,34.75,9.56000042,27.14500046,18.09000015,293.6786804,291.4891357,140.1600037,7.15580225,50.83015442,23.44445038,23.09329414,11.43305016,26.5251503,31.70000076,30.16612434,62.66600037,55.06999969,23.42000008,257.6000061,17.21993828,6.889999866,30.73999977,21.79500008,35,35.95000076,24.59006119,20.90532494,38.01855469,26.23940659,6.995569706,46.9624939,14.25811863,19.33499908,19.85000038,11.17035103,19.31999969,33.85092163,,20.76930046,12.94750023,14.54833126,20.8795929,30.40828896,23.38823509,29.75,38.22000122,14.15999985,17.16049004,32.19617462,122.4766693,33.02804184,19.87608528,35.85967255,14.92079735,14.47000027,21.52499962,28.03124428,14.93134499,49.41888809,21.98958397,10.76000023,24.33137512,16.66840172,7.019999981,22.53000069,30.78164673,32.37546539,12.34000015,16.31145096,42.15000153,33.89984512,22.53624916,,50.46218109,32.77231216,25.38999939,11.72150612,0.924521267,14.91451931,9.997613907,11.89529419,23.28000069,12.26214409,10.85999966,,20.58804703,,22.5872612,21.47999954,22.51948738,28.01549911,40.00999832,30.19371414,32.84879303,75.84017944,,64.13755798,15.25930977,21.66651344
14/04/2010,10.88083744,35.02000046,9.890000343,27.73999977,18.34000015,294.7947998,292.5969238,144.2799988,7.088926315,51.21549988,24.68044281,23.40383339,11.9384222,25.82498932,31.70000076,30.32400322,63.76599884,54.95999908,23.88999939,265.2600098,18.41635895,6.989999771,30.14500046,22.10000038,35.25,36.11000061,24.70488358,21.25321579,38.01064301,26.36652184,7.092988968,46.75077057,14.84150124,19.70499992,19.93666649,11.33807468,19.73999977,34.43199539,,20.93779755,13.07750034,14.831213,20.74896049,30.57072639,23.83529472,29.96999931,38.56999969,14.40999985,17.72572708,32.30639648,127.9833298,33.7755661,20.69028091,37.04541779,15.12519169,14.68999958,21.90500069,28.49338531,15.64869595,49.99058914,22.97193909,11.30000019,24.62703514,16.79348755,7.053333282,22.10000038,31.81982803,32.50943375,12.51000023,16.51465034,43.52999878,34.38126373,22.71717262,,50.3861618,33.00474167,26.38999939,11.70284081,1.030456066,15.26136875,10.04208374,12.16580582,23.37999916,12.29466915,10.85999966,,21.40774918,,23.00261497,22.36000061,22.75724792,28.50454712,39.99000168,30.16909599,33.91239548,76.81065369,,62.9500885,15.27350903,22.32038116
15/04/2010,10.67053509,34.38999939,10.15999985,27.46999931,18.67000008,297.947937,295.726593,145.8200073,7.079372406,50.79665375,24.68044281,23.71151924,11.88043022,25.74391174,31.87999916,30.66719627,64.89600372,54.40999985,23.94000053,264.980011,18.76673698,7.010000229,30.30999947,22.03249931,36,35.65000153,24.86387253,21.51413345,38.46945953,26.23451805,7.066761971,46.28813934,14.78530216,19.98999977,19.87000084,11.3129158,19.45000076,34.29685974,,21.55304527,13.36999989,14.79080486,20.41560745,31.05034447,23.9137249,30.43499947,38.49000168,14.21000004,18.25327873,32.47173691,129.3366699,34.35899353,20.62812424,36.71192932,15.00255489,14.60499954,22.53499985,28.59422684,15.73004818,50.20376968,22.873703,11.18000031,24.66698265,16.89681244,6.966666698,22.04999924,31.65122604,31.99143791,12.40428543,16.63472366,43.81999969,34.59604263,22.59414482,,50.37096024,33.0822258,26.20999908,11.74432182,1.068977952,15.39260674,10.15932274,12.08749866,23.15999985,12.55487347,10.78999996,,21.47937202,,23.54652786,23.54000092,22.79970551,28.13526535,39.65999985,29.94761658,34.17419052,76.64497375,,62.65869904,15.06768703,22.38496399
16/04/2010,10.78025723,34,9.81000042,27.43499947,18.70000076,275.3503418,273.2974548,142.1699982,6.830973625,50.86366653,24.0742569,23.56672096,11.89699745,25.50069809,31.54999924,30.39951134,63.23699951,53.63999939,23.28000069,254.8600006,18.69837379,7.110000134,30.44000053,22.13249969,36.09999847,35.31999969,24.65189171,21.33228493,38.34288788,25.79939461,6.864426136,46.41358948,14.56854343,19.54000092,19.96333313,11.04036617,19.56999969,33.58065033,,21.28656197,13.25249958,14.64531803,20.58678627,30.82600212,23.86666679,30.15500069,38.38000107,13.85000038,18.02718353,32.58197403,120.1299973,33.68440628,20.7462101,36.99909592,14.79305077,14.31499958,22.30999947,28.46818352,15.47120857,49.23477554,22.7754631,10.92000008,24.50717545,16.67384148,6.936666489,21.75,31.18981934,31.34838867,12.18714333,15.75726318,43.58000183,33.98871613,22.3046608,,50.27214432,33.11322021,26.39999962,11.70076847,1.040086389,15.14887619,10.09059429,11.87393761,23.07999992,12.14830303,10.64999962,,21.15308571,,23.34874153,22.82999992,22.58741951,27.96559715,39.99000168,29.41446686,33.08606339,76.57395172,,61.0632782,15.24511909,22.19121742
19/04/2010,10.68882084,33.81999969,9.579999924,27.34499931,18.62999916,275.3253174,273.2726135,142.4299927,6.582574368,51.15685272,23.94042015,23.53528595,11.84729004,25.59650803,31.26000023,30.69466019,61.34999847,54.79000092,23.26000023,247.5800018,18.71546364,7.21999979,30.33499908,21.96750069,36.00999832,35.25999832,24.72255135,21.40344238,37.74959564,25.4473877,6.961847305,46.63315964,14.50432014,18.55999947,19.73333359,11.03617287,19.70999908,33.39146423,,21.50209427,13.29749966,14.7099762,20.6048069,31.64596558,23.7843132,29.95999908,37.34999847,13.72999954,18.08747673,32.43500519,120.6600037,33.76645279,20.67162895,36.91572189,14.58865643,14.18999958,21.16500092,28.46818352,15.21976376,47.72313309,22.57898521,10.78999996,24.80282021,16.74453735,6.914999962,21.56999969,30.8703804,31.40196991,12.11428547,15.68337727,43.84000015,34.54420853,22.49282646,,50.25693893,33.12096786,25.53000069,11.62610817,1.040086389,14.82077789,10.06634045,11.96648026,23.03000069,12.16456604,10.38000011,,21.03371239,,21.92467499,21.65999985,22.79121399,28.18516922,40.04000092,29.63592148,32.38244247,75.84017944,,60.4003067,15.23801994,22.00556183
20/04/2010,10.85340595,34.93000031,9.770000458,28.34000015,18.81999969,277.7977905,275.7266541,144.1999969,6.821420193,50.41133499,24.20808983,23.29905128,11.97984982,26.40723228,32.15999985,30.9074192,63.58399963,53.90999985,23.70000076,255.2799988,19.11712456,7.179999828,30.55500031,22.39999962,36.00999832,35.58000183,24.93453407,21.49040985,39.11022568,25.92162132,6.94685936,46.64884186,14.77459908,18.55999947,19.88333321,11.06971741,19.96999931,33.86442947,,21.26305771,13.37749958,14.73422527,20.30298805,31.67691422,24.01176453,30.04500008,37.49000168,13.98999977,18.17791748,32.54523468,122.2266693,33.35622025,20.78971481,37.43448639,14.80327034,14.39000034,20.95999908,28.72027206,15.38985729,48.5855484,23.08528137,10.75,25.05852127,16.55963898,6.873333454,21.80999947,30.76388931,32.33081436,12.43857098,15.73879337,44.34999847,33.55913162,22.70993805,,50.08972931,33.53933334,25.14999962,11.75883675,1.088238716,14.99888897,10.21187687,12.15156651,23.21999931,12.35972023,10.47999954,,21.20879173,,22.56748199,21.78000069,22.99501228,28.23507309,40.5,29.57851982,32.90606689,78.11256409,,63.06663895,15.33029079,22.29617119
21/04/2010,10.74368286,34.91999817,9.779999733,27.92499924,18.79999924,277.4274292,275.3590698,146.4299927,6.458376408,49.1799469,23.84595108,24.69267273,11.9549942,26.17875099,32.45000076,30.92801285,62.99700165,52.72000122,22.87999916,253.1499939,18.66418839,7.170000076,29.53499985,22.45499992,35.50999832,35.66999817,25.02286148,21.53785324,39.41873932,25.79939461,6.943112373,46.66452408,14.84953117,18.01499939,20.15333366,11.0235939,19.75,33.28336334,,21.31008339,13.37749958,14.9201231,18.36143303,31.04259872,23.75294113,29.87000084,37.16999817,13.68000031,17.9367485,32.8116188,121.9933319,33.42915344,20.78350067,37.04541779,14.97700596,14.55000019,20.70499992,29.13198853,15.16059971,49.59330368,22.7754631,10.73999977,25.03454781,16.45087051,6.873333454,22.07999992,31.22530746,31.87531281,12.42571449,15.33239365,44.66999817,33.88500977,22.7244091,,50.15052795,33.02799988,24.43000031,11.84594154,1.059347391,14.93326855,10.26443005,12.18004417,23.23999977,12.45729733,10.68000031,,21.02575302,,22.92350006,21.43000031,23.25824738,28.10532379,39.34999847,29.42266846,32.96333694,79.0357132,,62.60039139,15.33738804,21.96519661
22/04/2010,10.59738731,35.97000122,9.859999657,28.13500023,17.62000084,273.8038025,271.7624512,150.0899963,6.181314945,48.71921539,23.94829369,25.38328552,11.90528488,26.30404854,33.63999939,30.93487358,64.0039978,52.02999878,23.23999977,258.3099976,18.39926529,7.340000153,29.32999992,22.47999954,36,35.66999817,25.33200264,21.60110855,38.20841217,26.24918556,7.044279575,47.22125626,14.90572739,19.03000069,20.46333313,10.39043903,19.84000015,33.14821625,,21.83127403,13.46000004,14.96861744,18.28485489,31.25919151,23.96862793,30.20000076,37.22999954,13.68999958,18.07993698,33.05963898,122.9100037,33.68440628,21.41123009,39.0834198,15.01788425,14.56499958,21.11499977,30.93855858,15.19757938,50.2619133,23.03238297,10.93000031,25.08249474,16.41823959,6.886666775,21.95999908,31.36728477,32.54515839,14.3214283,15.39704704,46.02999878,34.38866043,22.8184948,,49.22322083,30.47129631,24.55999947,12.11139488,1.04971683,14.67078781,11.01637745,12.2583456,23.14999962,12.57113647,10.84000015,,21.08942032,,24.3178978,21.70999908,23.28372192,28.14524651,38.09000015,29.57851982,33.28241348,78.65694427,,65.50713348,15.45803642,22.21543884
23/04/2010,10.60653019,36.25,9.760000229,28.13500023,16.87999916,272.7677612,270.7341309,143.6300049,6.334175587,49.32234192,24.14511108,25.79860306,11.98813438,26.26719284,34.22000122,31.21629333,64.5759964,52.59000015,23.45999908,261.7000122,18.36508751,7.349999905,29.90500069,22.89500046,36.25,36.02000046,25.37616539,21.71971512,38.32707214,26.07318306,7.104231358,47.20557785,15.2054491,19.23999977,20.87666702,10.29399872,19.96999931,32.67525101,,22.02329063,13.52250004,14.9524498,18.77136612,31.35202217,24.46666718,33.43000031,37.11999893,14.13000011,18.11762428,33.24333954,121.6600037,34.1493187,21.42988014,39.7411499,14.99233532,14.57499981,21.81999969,31.56875801,15.33068752,52.05454254,23.12306404,11,24.73890495,16.36385727,7.179999828,22.23999977,32.09490204,33.02745056,14.24714279,15.18461037,46.27000046,35.58112335,22.95599365,,49.18522644,29.63454819,24.77000046,12.13420868,1.078608155,14.57704449,11.02042103,12.39360046,23.13999939,12.71750164,11.21000004,,21.22470856,,25.07937622,22.98999977,23.29221344,28.25503159,38.75,29.41446686,36.57955933,79.15402985,,65.20116425,15.57160091,22.0378437
26/04/2010,10.58824253,36.15000153,9.970000267,27.83499908,17.13999939,266.0860901,264.1022644,147.1100006,6.190868378,48.94539642,24.50724411,25.67191696,11.89699745,26.20823097,34.72000122,31.11333656,64.08499908,52.25,23.28000069,270.3599854,18.62146378,7.369999886,29.50499916,22.84749985,36.5,35.52999878,25.07585335,21.79878426,38.6672287,26.00962639,7.149194241,47.10364914,15.25361633,19.71999931,20.5933342,10.29819202,19.89999962,33.28336334,,21.98410225,13.53750038,15.03327465,18.27133942,31.25919151,24.01568604,33.17499924,36.90999985,13.96000004,17.95182228,33.23416138,120.7233353,34.0855217,21.51068497,39.41691208,14.57843685,14.18999958,21.51000023,31.40911674,15.36767387,52.00610733,23.13818359,10.97000027,24.85875511,16.36385727,7.173333168,21.75,31.84644127,33.41148376,15.45285702,15.33239365,46.56000137,35.58112335,22.9849472,,49.42084503,29.52608299,24.84000015,12.11139488,1.155651689,14.76453018,11.07297516,12.15868759,23.18000031,12.63618755,11.09000015,,21.61466408,,24.69369125,22.36000061,23.25824738,28.50454712,38.5,29.27501678,36.08866882,78.89366913,,67.10986328,15.49352932,21.98133659
27/04/2010,10.46023369,35.34000015,9.579999924,27.26000023,17,264.7947998,262.8206177,142.0200043,6.047561169,48.45115662,23.6491375,24.96129608,11.54075432,24.78579903,33.84999847,30.48873138,62.01100159,52.09999847,23.29000092,264.2999878,17.94633484,7.159999847,29.19499969,22.32999992,36.5,35.95999908,24.28092003,21.35600471,37.58346939,25.17360306,6.916882992,46.39791489,14.91108513,18.85499954,20.40999985,9.966938972,19.77000046,31.99959564,,21.270895,13.40999985,14.53216553,18.18574333,30.50884819,23.98431396,33.06000137,36.93000031,13.26000023,17.59761047,32.84836197,119.2666702,33.43827057,20.92023468,38.02737045,14.00613213,13.67500019,21.12999916,30.29155731,14.8869648,49.85494232,22.4505291,10.34000015,24.65100098,16.04299736,7.093333244,21.36000061,30.92362213,32.57196045,14.58142853,14.8982811,45.88000107,34.418293,22.61585808,,48.82038498,29.37887955,24.43000031,11.84801579,1.107499242,14.45517921,10.72530174,12.06614113,22.79999924,12.29466915,10.80000019,,21.12125397,,22.49825668,20.51000023,23.02048683,28.45464516,38.66999817,28.62701607,35.01690674,78.15988922,,64.39982605,15.23092747,21.23060226
28/04/2010,9.993911743,35.47000122,9.550000191,27.20000076,16.55999947,264.8598633,262.8851929,139.3500061,6.993388653,48.73597717,23.81446266,24.9193821,11.64017105,24.33621788,34.13000107,30.29655457,62.13800049,52.11999893,22.79999924,261.7799988,17.95488739,7.150000095,29.81500053,22.56500053,36.5,35.65000153,24.28975105,21.3797226,37.75750351,24.92425919,7.048027515,46.14698029,14.95389843,18.95999908,20.27666664,10.05918694,19.62999916,31.75635719,,21.37669754,13.50749969,14.45134163,18.32539177,30.19169617,24.13333321,32.83000183,37.63999939,13.22999954,17.52978134,32.86672592,120.0299988,33.59324265,20.8829422,38.40717316,13.84772587,13.39500046,19.84499931,30.15711403,15.03487778,49.15726089,22.662117,10.23999977,24.69894409,16.17895699,7.136666775,21.70999908,31.52700424,31.27693748,14.19857121,14.92598915,46.34000015,34.39608002,22.52177048,,49.21562576,30.07615662,24.62000084,11.67173576,1.117130041,14.73640823,10.59997654,12.35801125,22.98999977,12.26214409,10.64999962,,21.10526085,,22.72571182,21.75,22.82518196,27.74602127,38.54000092,28.87308884,34.98416519,78.58594513,,64.66933441,15.2522192,21.49699402
29/04/2010,10.29564953,34.95999908,9.720000267,27.42499924,17.93000031,266.2662659,264.2810974,141.7299957,7.002941608,49.07942581,24.28681946,25.58999634,11.81415081,24.55732346,34.66999817,30.46813011,70.98699951,53.31000137,23.36000061,273,18.28817177,7.650000095,30.80999947,21.875,37.25,35.79000092,24.41340446,21.76715469,37.79705429,25.4473877,7.493916512,46.53905869,15.32854176,18.76000023,20.74666595,10.16401386,19.79999924,33.12120056,,21.96059227,13.67249966,14.65340042,18.19926262,30.61210251,24.29411697,33.13000107,42.52000046,13.68000031,17.70311546,33.2249794,122.793335,34.33165741,21.5603981,39.3150177,14.12365913,13.625,19.92000008,31.65279961,15.34548378,49.96152496,22.9265995,10.21000004,24.77086067,16.26596832,7.401666641,21.77000046,31.80208778,31.71455193,14.73857117,15.37857437,49.59999847,35.37372971,22.58024788,,49.55766296,30.20012474,27,11.88119793,1.155651689,15.22386932,10.75360012,12.20139408,23.12999916,12.66871357,11,,21.5929203,,23.81353951,21.46999931,23.36014748,27.9755764,39.54999924,29.42266846,35.12325287,82.46789551,,67.86023712,15.33738804,21.62615013
30/04/2010,10.13106537,33.59999847,9.069999695,27.44000053,17,263.1130981,261.1514587,137.1000061,6.754543781,48.00720596,23.56253815,24.87080002,11.41648102,24.07089043,33.99000168,29.76804161,68.89600372,53.29000092,23.37000084,262.0499878,17.52758789,7.449999809,30.99500084,21.19249916,37.90000153,35.61999893,24.07776642,21.29275131,37.20375443,24.98781967,7.407735348,46.32735443,14.9993906,18.25,20.23999977,9.971131325,19.37000084,31.90500259,,21.43156433,12.78250027,14.37859726,17.88842964,29.86470795,23.72549057,33.06999969,41.83000183,13.43999958,17.21324158,33.24333954,120.1866684,33.54766464,21.16884995,37.55491257,14.04190063,13.53999996,18.80999947,30.88815498,14.354496,48.85686493,22.07270241,9.350000381,24.40329361,16.09738159,7.358333111,22.01000023,30.76388931,31.17869759,14.12857151,14.51035404,48.86999893,34.45532227,22.34633636,,49.57286453,29.96768951,25.53000069,11.61366558,1.136390805,15.77695084,10.50295353,11.9380064,22.65999985,12.40850925,10.85000038,,20.7934761,,22.86416435,21.60000038,23.16484261,27.96559715,38.77000046,28.83208275,33.61786652,81.54478455,,64.28325653,15.43675232,20.81890869
03/05/2010,10.19507027,33.59000015,9.289999962,27.47500038,17.39999962,265.5655518,263.5856323,137.4900055,7.060264587,48.24174118,23.68850136,25.37185287,11.5987463,24.52783775,34.88999939,29.97395515,70.89900208,53.59999847,22.76000023,269.0799866,18.04888725,7.639999866,30.94499969,21.67499924,39.5,35.34999847,24.27208328,21.77505684,37.89198685,25.43271828,7.640045166,46.5077095,15.38742161,18.51499939,20.40999985,10.0256424,19.71999931,32.64823914,,22.13301659,13.02999973,14.85546398,17.91095543,31.23492622,23.96078491,33.57500076,41.79000092,13.76000023,17.52978134,34.3088913,124.0733337,34.36811066,21.9395237,38.5553894,14.2973938,13.77999973,20.77499962,31.66119957,14.58375454,49.43825912,22.42030716,9.890000343,24.65899277,16.26052475,7.304999828,22.03000069,30.95023537,30.72320366,14.56999969,14.35333633,49.72000122,35.59594345,22.62411308,,49.93009949,29.93670845,27.47999954,11.82520103,1.184543014,16.34878922,10.98807907,11.84546661,22.89999962,12.94518089,11.17000008,,21.14523888,,23.66520119,22.11000061,23.52997589,28.09534264,38.97000122,29.21760559,34.14965439,82.49157715,,66.93500519,15.68515778,21.27095795
04/05/2010,10.0121994,33.13999939,8.680000305,27.20999908,17.53000069,253.438446,251.5489197,129.8300018,6.55391264,47.60511398,23.1452961,24.64122772,11.09337139,23.76134682,33.25,29.41798592,69.30000305,52.29999924,21.5,258.3699951,17.13448143,7.300000191,29.90500069,21.125,39.75,34.34999847,23.71563148,21.00019836,36.99807739,25.32515907,7.445205212,46.95465469,14.8067131,18.29500008,20.44000053,9.677616119,19.06999969,31.70229721,,21.19643974,12.74499989,14.28969383,17.35687065,30.3162632,23.74509811,33.125,41.54000092,13.06999969,17.00222778,33.15149689,120.5733337,33.00068283,21.06318474,36.96205139,14.00613213,13.55000019,19.27499962,30.38397789,14.06607723,47.90725708,21.78555298,9.520000458,24.07568169,16.08106613,7.241666794,21.36000061,30.1871376,29.24956703,14.19428539,13.62366295,48.45000076,34.14424515,22.25130653,,49.73248291,29.13095856,27.84000015,11.41872215,1.136390805,15.74883366,10.5231657,11.54648018,22.36000061,12.63618755,10.59000015,,20.57762718,,22.75538063,19.77000046,22.7402668,28.29495621,38.47000122,28.81567192,33.15969849,80.17188263,,63.86803818,15.42965031,20.56865883
05/05/2010,9.829327583,32.95999908,8.579999924,27.05500031,17.48999977,255.1351318,253.2329712,130.9299927,6.620789051,47.41244125,23.01932907,24.38499069,10.95253372,23.02433014,31.70999908,29.28071976,68.95300293,52.70000076,21.01000023,246.9799957,16.74137115,7.119999886,30.12000084,21.05750084,39.5,33.61999893,23.58314323,20.99229431,36.38105011,24.92914963,7.396494389,47.4936409,14.40262413,17.73999977,20.38333321,9.501507759,19.29999924,31.82390785,,20.8907795,12.73750019,13.73200703,18.11367226,30.75224304,23.67450905,32.86999893,42.02000046,13.06000042,16.82577515,33.65670776,115.6466675,32.95511627,20.53489494,36.06346893,13.52580452,13.02499962,19.09000015,29.62774849,13.82942486,45.90141296,21.90646172,9.260000229,23.85194206,16.17895699,7.191666603,21.82999992,30.23149681,29.27634811,14.03285694,13.39275169,48.31000137,33.44062424,22.04663277,,49.55766296,29.1541996,26.86000061,11.40628147,1.078608155,15.40198421,10.59997654,11.56783581,22.09000015,12.58739948,10.28999996,,20.68155861,,22.25102425,19.78000069,22.72328377,28.24505043,37.54999924,29.30782127,33.26605606,78.39659119,,62.33814621,15.42965031,20.43949509
06/05/2010,9.591593742,32.49000168,8.270000458,26.06500053,17.26000023,249.5845795,247.7238007,128.7100067,6.104884624,45.86274338,22.10611725,23.4571743,10.53000355,22.42734528,30.55999947,28.42274857,66.80200195,50.70000076,20.64999962,233.1000061,16.40808105,6.909999847,29.04999924,20.5,38.34999847,32.34000015,23.05318069,20.15418625,35.16281128,23.83400726,6.935618401,45.66030884,14.21797848,17,19.96666718,9.337977409,18.18000031,31.16176605,,20.12270355,12.93000031,13.10158062,17.649683,30.58875847,23.04705811,31.94000053,40.70999908,12.14000034,16.32487297,32.3431282,112.4300003,31.79735184,19.82636452,35.0259285,12.92795086,12.56999969,18.58499908,28.82109642,13.22299671,43.40141296,21.0903511,8.75,23.15676117,15.88528538,7.090000153,21.37000084,29.29092598,28.6243782,13.85285759,13.11565971,46.91999817,31.73711205,21.38142776,,49.17761612,28.41042519,25.42000008,10.96661949,0.982304037,14.5582962,10.35337257,11.76715851,21.75,13.10780907,9.829999924,,20.04200172,,21.74666786,17.96999931,22.37513161,27.93565369,36.90000153,28.43014336,31.7033844,77.11837769,,58.68105698,14.9825182,19.95514488
07/05/2010,9.655601501,32.41999817,8.380000114,25.125,16.52000046,246.8168182,244.9766693,124.9800034,6.095329762,45.6198082,21.83845901,22.467453,10.35602188,21.82299995,30.05999947,28.52570724,63.94900131,50.38999939,19.79999924,225.3899994,16.48500061,6.590000153,28.74500084,20.49250031,37.84999847,31.93000031,22.55855751,19.53745842,34.50622559,23.23265266,6.879415035,45.09378815,14.0948801,16.46500015,19.57666588,9.006725311,17.62999916,29.72934914,,19.67988968,12.75500011,12.94801235,17.28479195,30.33961678,22.35294151,30.78499985,39.91999817,11.59000015,16.17308044,31.24085045,108.1066666,31.03159332,19.35401535,34.23851776,12.29432774,11.90499973,17.90999985,28.01443481,13.6815176,44.58358383,21.00722504,8.569999695,22.54148293,16.35297775,6.224999905,21.34000015,27.92442703,28.68689537,13.01285744,12.89398861,46.34999847,30.7964859,21.16213226,,49.07880402,28.27872276,23.57999992,10.68042755,0.972673535,14.07083321,10.28868961,11.11935997,21.32999992,11.6278944,9.829999924,,19.77818871,,21.00496674,17.88999939,21.18631935,27.66617775,35.90000153,28.60240555,31.3679409,75.29573822,,56.08030701,14.81218243,19.72912216
